site_id,IslandCode,Name,Year,Urchin,sample.size,sd.wetmass,av.wetmass,total.count,av.count.m2,sd.count,Nquads,av.total.biomass,latitude,longitude,Depth,time.reserve,reserve.status,Annual.catch
12,AN,Cathedral Cove,1995,purple,101,37.14127613,17.82705663,299,7.475,7.821150474,20,133.2572483,34.01586667,-119.3717333,8.5,18,1,68012
12,AN,Cathedral Cove,1995,red,72,220.3970013,211.6188333,258,6.45,4.756989318,20,1364.941475,34.01586667,-119.3717333,8.5,18,1,68012
12,AN,Cathedral Cove,1996,purple,241,29.18745451,38.53867887,63,2.625,2.805230504,12,101.164032,34.01586667,-119.3717333,8.5,19,1,42133
12,AN,Cathedral Cove,1996,red,245,160.4327518,236.8940393,140,5.833333333,4.287048854,12,1381.881896,34.01586667,-119.3717333,8.5,19,1,42133
12,AN,Cathedral Cove,1997,purple,212,29.34401898,40.0649431,85,3.541666667,2.499621183,12,141.8966735,34.01586667,-119.3717333,8.5,20,1,13386
12,AN,Cathedral Cove,1997,red,206,160.2845106,213.0331397,107,4.458333333,3.816580653,12,949.772748,34.01586667,-119.3717333,8.5,20,1,13386
12,AN,Cathedral Cove,1998,purple,191,25.8294275,50.13331576,71,2.958333333,2.734113894,12,148.3110591,34.01586667,-119.3717333,8.5,21,1,24098
12,AN,Cathedral Cove,1998,red,215,183.8768045,252.0979152,80,3.333333333,2.338738329,12,840.3263839,34.01586667,-119.3717333,8.5,21,1,24098
12,AN,Cathedral Cove,1999,purple,200,27.43113724,39.45135756,46,1.916666667,2.020725942,12,75.61510199,34.01586667,-119.3717333,8.5,22,1,3905
12,AN,Cathedral Cove,1999,red,202,145.2147752,204.2075298,128,5.333333333,3.839586468,12,1089.106825,34.01586667,-119.3717333,8.5,22,1,3905
12,AN,Cathedral Cove,2000,purple,206,31.39514338,30.58337761,65,2.708333333,4.345626502,12,82.82998102,34.01586667,-119.3717333,8.5,23,1,14078
12,AN,Cathedral Cove,2000,red,245,175.8940337,342.217294,97,4.041666667,2.895594878,12,1383.12823,34.01586667,-119.3717333,8.5,23,1,14078
12,AN,Cathedral Cove,2001,purple,191,36.98706648,30.68762109,86,3.583333333,2.998737108,12,109.9639756,34.01586667,-119.3717333,8.5,24,1,10089
12,AN,Cathedral Cove,2001,red,184,198.7454464,301.024126,179,7.458333333,6.344139505,12,2245.138273,34.01586667,-119.3717333,8.5,24,1,10089
12,AN,Cathedral Cove,2002,purple,196,25.88955646,45.05802446,37,1.541666667,1.959340489,12,69.46445437,34.01586667,-119.3717333,8.5,25,1,3417
12,AN,Cathedral Cove,2002,red,214,139.8850393,249.7797936,89,3.708333333,2.840121103,12,926.2667346,34.01586667,-119.3717333,8.5,25,1,3417
12,AN,Cathedral Cove,2003,purple,169,26.0678384,45.60132693,27,1.125,1.189442192,12,51.30149279,34.01586667,-119.3717333,8.5,26,1,12975
12,AN,Cathedral Cove,2003,red,296,155.0952701,264.5777637,104,4.333333333,3.22865954,12,1146.503643,34.01586667,-119.3717333,8.5,26,1,12975
12,AN,Cathedral Cove,2004,purple,237,28.45949121,53.61338514,26,1.083333333,1.443375673,12,58.08116724,34.01586667,-119.3717333,8.5,27,1,20297
12,AN,Cathedral Cove,2004,red,216,198.2129969,298.250167,121,5.041666667,3.179896606,12,1503.677925,34.01586667,-119.3717333,8.5,27,1,20297
12,AN,Cathedral Cove,2005,purple,65,35.1231762,43.01049531,11,0.458333333,0.752521016,12,19.71314368,34.01586667,-119.3717333,8.5,28,1,3568
12,AN,Cathedral Cove,2005,red,201,141.8539315,420.2704921,77,3.208333333,2.995893654,12,1348.367829,34.01586667,-119.3717333,8.5,28,1,3568
12,AN,Cathedral Cove,2006,purple,191,24.60523123,17.34683598,33,1.375,1.746750229,12,23.85189947,34.01586667,-119.3717333,8.5,29,1,0
12,AN,Cathedral Cove,2006,red,228,203.3140458,228.6696867,150,6.25,5.020412877,12,1429.185542,34.01586667,-119.3717333,8.5,29,1,0
12,AN,Cathedral Cove,2007,purple,179,27.56972122,23.9463528,31,1.291666667,2.115509108,12,30.9307057,34.01586667,-119.3717333,8.5,30,1,1231
12,AN,Cathedral Cove,2007,red,211,237.6473064,245.307909,89,3.708333333,4.504837467,12,909.6834959,34.01586667,-119.3717333,8.5,30,1,1231
12,AN,Cathedral Cove,2008,purple,283,22.54438573,15.02832425,41,1.708333333,2.597711697,12,25.67338725,34.01586667,-119.3717333,8.5,31,1,5780
12,AN,Cathedral Cove,2008,red,321,212.6774834,253.8164665,102,4.25,3.447660603,12,1078.719983,34.01586667,-119.3717333,8.5,31,1,5780
12,AN,Cathedral Cove,2009,purple,158,20.88793135,17.39778199,28,1.166666667,1.07308674,12,20.29741233,34.01586667,-119.3717333,8.5,32,1,1093
12,AN,Cathedral Cove,2009,red,219,200.0293672,231.9087913,66,2.75,2.094364733,12,637.749176,34.01586667,-119.3717333,8.5,32,1,1093
12,AN,Cathedral Cove,2010,purple,237,26.52502493,24.79133544,44,1.833333333,2.534608929,12,45.45078163,34.01586667,-119.3717333,8.5,33,1,3127
12,AN,Cathedral Cove,2010,red,275,214.9783742,265.002063,100,4.166666667,3.249708612,12,1104.175263,34.01586667,-119.3717333,8.5,33,1,3127
12,AN,Cathedral Cove,2011,purple,284,32.57417667,31.84147844,62,2.583333333,2.661453237,12,82.25715264,34.01586667,-119.3717333,8.5,34,1,14145
12,AN,Cathedral Cove,2011,red,268,211.7658526,339.6562586,105,4.375,4.452399762,12,1485.996131,34.01586667,-119.3717333,8.5,34,1,14145
12,AN,Cathedral Cove,2012,purple,224,25.40855617,29.30985989,40,1.666666667,1.886956825,12,48.84976648,34.01586667,-119.3717333,8.5,35,1,11922
12,AN,Cathedral Cove,2012,red,250,224.6739986,298.8679215,103,4.291666667,4.191215561,12,1282.641496,34.01586667,-119.3717333,8.5,35,1,11922
12,AN,Cathedral Cove,2013,purple,206,29.71227721,42.73132867,44,1.833333333,3.505407079,12,78.34076923,34.01586667,-119.3717333,8.5,36,1,2691
12,AN,Cathedral Cove,2013,red,210,213.895543,247.1225321,97,4.041666667,4.494735978,12,998.7869004,34.01586667,-119.3717333,8.5,36,1,2691
12,AN,Cathedral Cove,2014,purple,211,29.29556103,38.00208603,29,1.208333333,1.157158222,12,45.91918728,34.01586667,-119.3717333,8.5,37,1,0
12,AN,Cathedral Cove,2014,red,214,230.7807385,325.9466377,81,3.375,4.452399762,12,1100.069902,34.01586667,-119.3717333,8.5,37,1,0
12,AN,Cathedral Cove,2015,purple,88,25.99713496,41.52262567,8,0.333333333,0.615457455,12,13.84087522,34.01586667,-119.3717333,8.5,38,1,971
12,AN,Cathedral Cove,2015,red,207,199.4322436,289.2753022,39,1.625,2.764424977,12,470.0723661,34.01586667,-119.3717333,8.5,38,1,971
12,AN,Cathedral Cove,2016,purple,11,20.87933144,52.58017354,0,0,0,12,0,34.01586667,-119.3717333,8.5,39,1,6615
12,AN,Cathedral Cove,2016,red,54,158.4206087,215.4762047,6,0.25,0.5,12,53.86905118,34.01586667,-119.3717333,8.5,39,1,6615
13,AN,Landing Cove,1991,purple,106,26.30099639,28.91721698,118,2.95,2.799906013,20,85.30579008,34.01666667,-119.3616667,9,14,1,29608
13,AN,Landing Cove,1991,red,100,159.8553528,278.0355511,145,3.625,3.929895539,20,1007.878873,34.01666667,-119.3616667,9,14,1,29608
13,AN,Landing Cove,1992,purple,136,27.60402005,35.72172437,86,2.15,3.297127937,20,76.8017074,34.01666667,-119.3616667,9,15,1,41804
13,AN,Landing Cove,1992,red,195,199.2166605,335.0210427,43,1.075,1.524147734,20,360.1476209,34.01666667,-119.3616667,9,15,1,41804
13,AN,Landing Cove,1993,purple,35,26.42242598,48.62934771,70,1.75,2.239008239,20,85.1013585,34.01666667,-119.3616667,9,16,1,33730
13,AN,Landing Cove,1993,red,110,172.4006433,257.8276789,125,3.125,3.300219291,20,805.7114965,34.01666667,-119.3616667,9,16,1,33730
13,AN,Landing Cove,1994,purple,119,24.78680386,26.13538024,68,1.7,2.451637476,20,44.43014641,34.01666667,-119.3616667,9,17,1,37098
13,AN,Landing Cove,1994,red,164,219.573846,375.6668734,124,3.1,3.541483483,20,1164.567307,34.01666667,-119.3616667,9,17,1,37098
13,AN,Landing Cove,1995,purple,210,46.32305037,21.14826149,158,3.95,3.586891338,20,83.53563288,34.01666667,-119.3616667,9,18,1,68012
13,AN,Landing Cove,1995,red,230,252.9883945,354.9910489,110,2.75,2.462882351,20,976.2253846,34.01666667,-119.3616667,9,18,1,68012
13,AN,Landing Cove,1996,purple,56,28.96809927,29.15640068,71,2.958333333,3.078210322,12,86.25435202,34.01666667,-119.3616667,9,19,1,42133
13,AN,Landing Cove,1996,red,100,281.973499,448.997697,84,3.5,2.779797246,12,1571.491939,34.01666667,-119.3616667,9,19,1,42133
13,AN,Landing Cove,1997,purple,98,24.35627538,34.78913381,61,2.541666667,3.532050224,12,88.42238178,34.01666667,-119.3616667,9,20,1,13386
13,AN,Landing Cove,1997,red,174,219.0351965,355.4063404,64,2.666666667,3.731520122,12,947.7502409,34.01666667,-119.3616667,9,20,1,13386
13,AN,Landing Cove,1998,purple,128,23.3840307,34.39480737,40,1.666666667,1.94624736,12,57.32467895,34.01666667,-119.3616667,9,21,1,24098
13,AN,Landing Cove,1998,red,179,166.5032262,320.7222617,79,3.291666667,2.799824129,12,1055.710778,34.01666667,-119.3616667,9,21,1,24098
13,AN,Landing Cove,1999,purple,149,24.25202427,25.40253214,69,2.875,4.467687016,12,73.0322799,34.01666667,-119.3616667,9,22,1,3905
13,AN,Landing Cove,1999,red,206,243.1576316,357.3694925,88,3.666666667,3.207472336,12,1310.354806,34.01666667,-119.3616667,9,22,1,3905
13,AN,Landing Cove,2000,purple,197,24.14181896,12.62373442,96,4,4.2958754,12,50.49493769,34.01666667,-119.3616667,9,23,1,14078
13,AN,Landing Cove,2000,red,172,281.8981058,257.7468586,79,3.291666667,2.919046648,12,848.416743,34.01666667,-119.3616667,9,23,1,14078
13,AN,Landing Cove,2001,purple,199,19.96591746,16.22629372,141,5.875,7.061821166,12,95.32947563,34.01666667,-119.3616667,9,24,1,10089
13,AN,Landing Cove,2001,red,199,205.4762318,359.4631113,106,4.416666667,3.124924242,12,1587.628741,34.01666667,-119.3616667,9,24,1,10089
13,AN,Landing Cove,2002,purple,50,24.09259731,31.64739589,105,4.375,3.67500773,12,138.457357,34.01666667,-119.3616667,9,25,1,3417
13,AN,Landing Cove,2002,red,166,220.9880502,326.4631605,82,3.416666667,2.410519874,12,1115.415798,34.01666667,-119.3616667,9,25,1,3417
13,AN,Landing Cove,2003,purple,148,21.28741107,24.83311059,95,3.958333333,2.553592241,12,98.2977294,34.01666667,-119.3616667,9,26,1,12975
13,AN,Landing Cove,2003,red,171,180.2932322,284.5091618,90,3.75,1.864744682,12,1066.909357,34.01666667,-119.3616667,9,26,1,12975
13,AN,Landing Cove,2004,purple,109,21.70170009,22.15248375,62,2.583333333,2.770242304,12,57.22724969,34.01666667,-119.3616667,9,27,1,20297
13,AN,Landing Cove,2004,red,189,207.5218029,377.9537481,55,2.291666667,3.278430426,12,866.1440061,34.01666667,-119.3616667,9,27,1,20297
13,AN,Landing Cove,2005,purple,222,31.93669059,36.66720503,32,1.333333333,2.059714602,12,48.88960671,34.01666667,-119.3616667,9,28,1,3568
13,AN,Landing Cove,2005,red,267,288.2535876,330.5984152,66,2.75,2.301185465,12,909.1456417,34.01666667,-119.3616667,9,28,1,3568
13,AN,Landing Cove,2006,purple,129,25.28699769,26.8268191,57,2.375,3.269174208,12,63.71369536,34.01666667,-119.3616667,9,29,1,0
13,AN,Landing Cove,2006,red,262,205.3934222,264.5856424,87,3.625,3.310623396,12,959.1229538,34.01666667,-119.3616667,9,29,1,0
13,AN,Landing Cove,2007,purple,131,28.50951726,29.86987206,50,2.083333333,2.457209553,12,62.22890012,34.01666667,-119.3616667,9,30,1,1231
13,AN,Landing Cove,2007,red,198,287.0814849,361.4834454,84,3.5,4.210376792,12,1265.192059,34.01666667,-119.3616667,9,30,1,1231
13,AN,Landing Cove,2008,purple,142,20.53880893,16.13949829,45,1.875,2.638224265,12,30.26155929,34.01666667,-119.3616667,9,31,1,5780
13,AN,Landing Cove,2008,red,205,210.2545081,213.3950415,46,1.916666667,2.054190101,12,409.0071628,34.01666667,-119.3616667,9,31,1,5780
13,AN,Landing Cove,2009,purple,147,28.40340073,31.28540134,63,2.625,3.754542703,12,82.1241785,34.01666667,-119.3616667,9,32,1,1093
13,AN,Landing Cove,2009,red,195,190.814541,278.4456784,46,1.916666667,1.998105163,12,533.6875503,34.01666667,-119.3616667,9,32,1,1093
13,AN,Landing Cove,2010,purple,206,30.05004381,29.18267409,96,4,5.547317124,12,116.7306964,34.01666667,-119.3616667,9,33,1,3127
13,AN,Landing Cove,2010,red,198,219.5679406,302.7720086,67,2.791666667,2.709061674,12,845.238524,34.01666667,-119.3616667,9,33,1,3127
13,AN,Landing Cove,2011,purple,235,23.31233544,14.17193278,193,8.041666667,11.00301267,12,113.9659594,34.01666667,-119.3616667,9,34,1,14145
13,AN,Landing Cove,2011,red,215,223.4699617,239.743814,103,4.291666667,4.519947372,12,1028.900535,34.01666667,-119.3616667,9,34,1,14145
13,AN,Landing Cove,2012,purple,217,24.25929224,21.39278307,64,2.666666667,3.200378765,12,57.04742153,34.01666667,-119.3616667,9,35,1,11922
13,AN,Landing Cove,2012,red,213,238.665042,235.1635182,50,2.083333333,2.530121569,12,489.9239962,34.01666667,-119.3616667,9,35,1,11922
13,AN,Landing Cove,2013,purple,203,29.83136844,40.0299745,51,2.125,3.112474899,12,85.06369581,34.01666667,-119.3616667,9,36,1,2691
13,AN,Landing Cove,2013,red,217,231.8172397,294.2197972,64,2.666666667,3.996210326,12,784.5861257,34.01666667,-119.3616667,9,36,1,2691
13,AN,Landing Cove,2014,purple,228,28.27354935,34.33552984,88,3.666666667,4.190537682,12,125.8969428,34.01666667,-119.3616667,9,37,1,0
13,AN,Landing Cove,2014,red,229,208.210171,272.8126182,36,1.5,1.732050808,12,409.2189273,34.01666667,-119.3616667,9,37,1,0
13,AN,Landing Cove,2015,purple,203,22.23627973,34.0379638,29,1.208333333,1.157158222,12,41.12920625,34.01666667,-119.3616667,9,38,1,971
13,AN,Landing Cove,2015,red,242,177.3403289,267.5611211,28,1.166666667,1.094061103,12,312.1546413,34.01666667,-119.3616667,9,38,1,971
13,AN,Landing Cove,2016,purple,71,19.01629734,40.11607118,11,0.458333333,0.655686085,12,18.38653262,34.01666667,-119.3616667,9,39,1,6615
13,AN,Landing Cove,2016,red,124,146.3956379,203.8004189,7,0.291666667,0.450168319,12,59.44178885,34.01666667,-119.3616667,9,39,1,6615
14,SB,SE Sea Lion Rookery,1991,purple,100,1.117558605,2.790944556,2113,52.825,32.31313689,20,147.4316462,33.46611667,-119.0277833,14,0,0,122533
14,SB,SE Sea Lion Rookery,1991,red,105,144.7403402,127.02597,64,1.6,3.097537222,20,203.241552,33.46611667,-119.0277833,14,0,0,122533
14,SB,SE Sea Lion Rookery,1992,purple,267,2.558923546,3.826590041,1559,38.975,32.6728098,20,149.1413468,33.46611667,-119.0277833,14,0,0,118707
14,SB,SE Sea Lion Rookery,1992,red,129,117.7176402,85.78566769,73,1.825,2.312864481,20,156.5588435,33.46611667,-119.0277833,14,0,0,118707
14,SB,SE Sea Lion Rookery,1993,purple,170,4.132802701,5.091903334,671,16.775,16.27031119,20,85.41667843,33.46611667,-119.0277833,14,0,0,361383
14,SB,SE Sea Lion Rookery,1993,red,85,12.79608509,11.60108738,107,2.675,3.180015723,20,31.03290873,33.46611667,-119.0277833,14,0,0,361383
14,SB,SE Sea Lion Rookery,1994,purple,603,6.18227401,3.884458358,2619,65.475,31.34337628,20,254.334911,33.46611667,-119.0277833,14,0,0,862233
14,SB,SE Sea Lion Rookery,1994,red,266,32.51752147,20.20046642,287,7.175,5.194316226,20,144.9383466,33.46611667,-119.0277833,14,0,0,862233
14,SB,SE Sea Lion Rookery,1995,purple,1057,5.082506278,3.822081312,4304,107.6,36.67086898,20,411.2559492,33.46611667,-119.0277833,14,0,0,427341
14,SB,SE Sea Lion Rookery,1995,red,253,65.83844698,38.9731389,184,4.6,2.872739386,20,179.2764389,33.46611667,-119.0277833,14,0,0,427341
14,SB,SE Sea Lion Rookery,1996,purple,242,7.134134721,2.237673019,1275,53.125,30.94285422,12,118.8763792,33.46611667,-119.0277833,14,0,0,161866
14,SB,SE Sea Lion Rookery,1996,red,203,83.87487468,52.25529589,61,2.541666667,2.339952732,12,132.8155437,33.46611667,-119.0277833,14,0,0,161866
14,SB,SE Sea Lion Rookery,1997,purple,237,1.727655997,2.496208958,972,40.5,32.44715984,12,101.0964628,33.46611667,-119.0277833,14,0,0,136119
14,SB,SE Sea Lion Rookery,1997,red,203,73.88561226,53.25064722,68,2.833333333,2.894613597,12,150.8768338,33.46611667,-119.0277833,14,0,0,136119
14,SB,SE Sea Lion Rookery,1998,purple,235,2.163828634,5.475650849,486,20.25,17.46489986,12,110.8819297,33.46611667,-119.0277833,14,0,0,102529
14,SB,SE Sea Lion Rookery,1998,red,142,50.11279841,44.10413733,32,1.333333333,1.134847473,12,58.80551643,33.46611667,-119.0277833,14,0,0,102529
14,SB,SE Sea Lion Rookery,1999,purple,305,2.303048866,1.34776777,833,34.70833333,14.27244378,12,46.778773,33.46611667,-119.0277833,14,0,0,163829.6
14,SB,SE Sea Lion Rookery,1999,red,213,36.01269592,10.37005379,239,9.958333333,5.171857119,12,103.2684524,33.46611667,-119.0277833,14,0,0,163829.6
14,SB,SE Sea Lion Rookery,2000,purple,370,1.25500882,0.811118235,1923,80.125,40.29331379,12,64.99084856,33.46611667,-119.0277833,14,0,0,248551.6
14,SB,SE Sea Lion Rookery,2000,red,294,42.55746494,16.45260733,123,5.125,6.537044787,12,84.31961258,33.46611667,-119.0277833,14,0,0,248551.6
14,SB,SE Sea Lion Rookery,2001,purple,417,1.283772116,1.055504456,526,21.91666667,26.94255955,12,23.13313932,33.46611667,-119.0277833,14,0,0,92369
14,SB,SE Sea Lion Rookery,2001,red,181,31.13855866,13.19020775,75,3.125,3.385295744,12,41.21939923,33.46611667,-119.0277833,14,0,0,92369
14,SB,SE Sea Lion Rookery,2002,red,146,65.41477392,41.08838704,39,1.625,2.079390208,12,66.76862894,33.46611667,-119.0277833,14,0,0,76193
14,SB,SE Sea Lion Rookery,2003,purple,149,2.027601274,1.772200081,6,0.25,0.452267017,12,0.44305002,33.46611667,-119.0277833,14,0,0,22300
14,SB,SE Sea Lion Rookery,2003,red,185,64.25528156,43.23127051,98,4.083333333,3.806891677,12,176.5276879,33.46611667,-119.0277833,14,0,0,22300
14,SB,SE Sea Lion Rookery,2004,purple,202,4.454937013,5.543220292,444,18.5,11.27950676,12,102.5495754,33.46611667,-119.0277833,14,1,1,18288
14,SB,SE Sea Lion Rookery,2004,red,253,71.38101586,30.56227175,312,13,7.868233023,12,397.3095328,33.46611667,-119.0277833,14,1,1,18288
14,SB,SE Sea Lion Rookery,2005,purple,209,4.090781277,5.482369812,147,6.125,6.385797451,12,33.5795151,33.46611667,-119.0277833,14,2,1,114816
14,SB,SE Sea Lion Rookery,2005,red,227,77.03766026,33.74494747,337,14.04166667,9.30654299,12,473.8353041,33.46611667,-119.0277833,14,2,1,114816
14,SB,SE Sea Lion Rookery,2006,purple,218,3.844258815,6.590099218,42,1.75,2.658605239,12,11.53267363,33.46611667,-119.0277833,14,3,1,300628
14,SB,SE Sea Lion Rookery,2006,red,264,28.68508263,22.26041931,265,11.04166667,7.869556801,12,245.7921299,33.46611667,-119.0277833,14,3,1,300628
14,SB,SE Sea Lion Rookery,2007,purple,160,1.408691006,2.941937922,77,3.208333333,3.353819623,12,9.4387175,33.46611667,-119.0277833,14,4,1,60137
14,SB,SE Sea Lion Rookery,2007,red,206,14.1960223,22.51021225,261,10.875,8.315169599,12,244.7985583,33.46611667,-119.0277833,14,4,1,60137
14,SB,SE Sea Lion Rookery,2008,purple,197,2.067975205,2.453858845,441,18.375,20.93618551,12,45.08965628,33.46611667,-119.0277833,14,5,1,34813
14,SB,SE Sea Lion Rookery,2008,red,207,10.98187042,14.44716287,313,13.04166667,7.717919919,12,188.4150824,33.46611667,-119.0277833,14,5,1,34813
14,SB,SE Sea Lion Rookery,2009,purple,233,1.682545325,2.31476301,489,20.375,16.21604845,12,47.16329633,33.46611667,-119.0277833,14,6,1,28359.6
14,SB,SE Sea Lion Rookery,2009,red,200,7.00604633,9.761102466,170,7.083333333,5.501377238,12,69.14114247,33.46611667,-119.0277833,14,6,1,28359.6
14,SB,SE Sea Lion Rookery,2010,purple,267,3.107224935,4.526063183,382,15.91666667,11.04296019,12,72.039839,33.46611667,-119.0277833,14,7,1,115495
14,SB,SE Sea Lion Rookery,2010,red,181,9.366378382,15.70454779,159,6.625,7.459359587,12,104.0426291,33.46611667,-119.0277833,14,7,1,115495
14,SB,SE Sea Lion Rookery,2011,purple,212,5.48042839,5.92201056,1146,47.75,17.741195,12,282.7760042,33.46611667,-119.0277833,14,8,1,55298
14,SB,SE Sea Lion Rookery,2011,red,189,33.68180031,43.95112434,115,4.791666667,4.821628984,12,210.5991375,33.46611667,-119.0277833,14,8,1,55298
14,SB,SE Sea Lion Rookery,2012,purple,226,5.588719277,7.216561304,663,27.625,12.82774869,12,199.357506,33.46611667,-119.0277833,14,9,1,17245
14,SB,SE Sea Lion Rookery,2012,red,204,27.36132335,21.2344636,17,0.708333333,0.810676859,12,15.04107838,33.46611667,-119.0277833,14,9,1,17245
14,SB,SE Sea Lion Rookery,2013,purple,208,4.210521774,9.620918047,265,11.04166667,6.147646754,12,106.2309701,33.46611667,-119.0277833,14,10,1,129213
14,SB,SE Sea Lion Rookery,2013,red,44,33.08964292,14.50025151,5,0.208333333,0.49810246,12,3.020885732,33.46611667,-119.0277833,14,10,1,129213
14,SB,SE Sea Lion Rookery,2014,purple,206,10.39006065,11.55246668,322,13.41666667,11.61275422,12,154.9955946,33.46611667,-119.0277833,14,11,1,211173
14,SB,SE Sea Lion Rookery,2014,red,112,53.07229791,54.33919879,13,0.541666667,0.864931246,12,29.43373268,33.46611667,-119.0277833,14,11,1,211173
14,SB,SE Sea Lion Rookery,2015,purple,202,14.33702924,15.43776456,110,4.583333333,3.476108936,12,70.75642088,33.46611667,-119.0277833,14,12,1,84559.11
14,SB,SE Sea Lion Rookery,2015,red,93,69.13631832,89.71934422,11,0.458333333,0.915977703,12,41.1213661,33.46611667,-119.0277833,14,12,1,84559.11
14,SB,SE Sea Lion Rookery,2016,purple,227,12.90821832,16.10509629,54,2.25,2.919371041,12,36.23646665,33.46611667,-119.0277833,14,13,1,106214
14,SB,SE Sea Lion Rookery,2016,red,27,69.2308562,92.17476543,4,0.166666667,0.325669474,12,15.36246091,33.46611667,-119.0277833,14,13,1,106214
15,SB,Arch Point,1991,purple,103,8.340909231,9.276887844,2380,59.5,25.05362669,20,551.9748267,33.48753333,-119.0275833,8,0,0,122533
15,SB,Arch Point,1991,red,111,80.97726391,90.64865916,94,2.35,1.878549272,20,213.024349,33.48753333,-119.0275833,8,0,0,122533
15,SB,Arch Point,1992,purple,264,8.201498674,7.127845102,2354,58.85,23.61037907,20,419.4736843,33.48753333,-119.0275833,8,0,0,118707
15,SB,Arch Point,1992,red,191,76.2410601,71.15523405,124,3.1,2.505782786,20,220.5812256,33.48753333,-119.0275833,8,0,0,118707
15,SB,Arch Point,1993,purple,203,15.62374453,5.721568584,228,5.7,6.909947064,20,32.61294093,33.48753333,-119.0275833,8,0,0,361383
15,SB,Arch Point,1993,red,140,91.22002896,73.5998361,113,2.825,2.380153688,20,207.919537,33.48753333,-119.0275833,8,0,0,361383
15,SB,Arch Point,1994,purple,330,18.93303734,7.174840837,790,19.75,9.116930462,20,141.7031065,33.48753333,-119.0275833,8,0,0,862233
15,SB,Arch Point,1994,red,247,85.87141803,49.88927529,200,5,5.070554833,20,249.4463765,33.48753333,-119.0275833,8,0,0,862233
15,SB,Arch Point,1995,purple,953,4.482151689,2.056501944,5350,133.75,25.54742751,20,275.057135,33.48753333,-119.0275833,8,0,0,427341
15,SB,Arch Point,1995,red,271,68.29581137,41.43062506,454,11.35,4.656913367,20,470.2375944,33.48753333,-119.0275833,8,0,0,427341
15,SB,Arch Point,1996,purple,245,2.735875316,2.862590717,2307,96.125,34.85432346,12,275.1665327,33.48753333,-119.0275833,8,0,0,161866
15,SB,Arch Point,1996,red,223,90.31067394,85.4924557,65,2.708333333,1.26954418,12,231.5420675,33.48753333,-119.0275833,8,0,0,161866
15,SB,Arch Point,1997,purple,198,7.684212631,7.180667339,1402,58.41666667,28.54249888,12,419.4706504,33.48753333,-119.0275833,8,0,0,136119
15,SB,Arch Point,1997,red,163,69.02670394,51.67733703,90,3.75,1.864744682,12,193.7900139,33.48753333,-119.0275833,8,0,0,136119
15,SB,Arch Point,1998,purple,280,7.59678402,10.151813,451,18.79166667,15.01281019,12,190.769486,33.48753333,-119.0275833,8,0,0,102529
15,SB,Arch Point,1998,red,222,81.10260815,97.15057555,69,2.875,2.267607871,12,279.3079047,33.48753333,-119.0275833,8,0,0,102529
15,SB,Arch Point,1999,purple,238,7.177234867,6.429056521,1206,50.25,16.24318039,12,323.0600902,33.48753333,-119.0275833,8,0,0,163829.6
15,SB,Arch Point,1999,red,276,50.10299181,24.76142097,341,14.20833333,7.596226136,12,351.8185229,33.48753333,-119.0275833,8,0,0,163829.6
15,SB,Arch Point,2000,purple,697,2.999624911,1.123045503,3043,126.7916667,44.34393385,12,142.3928111,33.48753333,-119.0275833,8,0,0,248551.6
15,SB,Arch Point,2000,red,242,57.52719132,24.45619824,365,15.20833333,4.540015685,12,371.9380149,33.48753333,-119.0275833,8,0,0,248551.6
15,SB,Arch Point,2001,purple,238,5.706861405,3.558087778,2242,93.41666667,37.74545929,12,332.3846999,33.48753333,-119.0275833,8,0,0,92369
15,SB,Arch Point,2001,red,208,72.93735373,54.32387398,189,7.875,2.403832168,12,427.8005076,33.48753333,-119.0275833,8,0,0,92369
15,SB,Arch Point,2002,purple,220,5.92807663,5.423792284,2473,103.0416667,54.57874142,12,558.8765966,33.48753333,-119.0275833,8,0,0,76193
15,SB,Arch Point,2002,red,213,54.63690967,35.76786727,149,6.208333333,4.579888513,12,222.0588426,33.48753333,-119.0275833,8,0,0,76193
15,SB,Arch Point,2003,purple,112,5.660096005,4.739226924,93,3.875,3.972204563,12,18.36450433,33.48753333,-119.0275833,8,0,0,22300
15,SB,Arch Point,2003,red,359,52.13471656,26.22140139,258,10.75,7.872564558,12,281.880065,33.48753333,-119.0275833,8,0,0,22300
15,SB,Arch Point,2004,purple,207,4.030891833,4.034093287,1106,46.08333333,24.95799501,12,185.9044657,33.48753333,-119.0275833,8,0,0,18288
15,SB,Arch Point,2004,red,237,44.72952422,25.96919549,793,33.04166667,16.61387472,12,858.065501,33.48753333,-119.0275833,8,0,0,18288
15,SB,Arch Point,2005,purple,453,5.788363819,4.884159545,1634,68.08333333,32.93370292,12,332.5298624,33.48753333,-119.0275833,8,0,0,114816
15,SB,Arch Point,2005,red,344,80.53428403,50.63953935,522,21.75,6.757151094,12,1101.409981,33.48753333,-119.0275833,8,0,0,114816
15,SB,Arch Point,2006,purple,205,3.335599591,3.85924918,1793,74.70833333,36.95356935,12,288.3180741,33.48753333,-119.0275833,8,0,0,300628
15,SB,Arch Point,2006,red,216,64.45186693,26.67817312,440,18.33333333,8.494204798,12,489.0998406,33.48753333,-119.0275833,8,0,0,300628
15,SB,Arch Point,2007,purple,339,3.611217529,2.438264287,1984,82.66666667,48.0890903,12,201.5631811,33.48753333,-119.0275833,8,0,0,60137
